mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	C#orbit-15	C#orbit-16	C#orbit-17	C#orbit-18	C#orbit-19	C#orbit-20	C#orbit-21	C#orbit-22	C#orbit-23	C#orbit-24	C#orbit-25	C#orbit-26	C#orbit-27	C#orbit-28	C#orbit-29	C#orbit-30	C#orbit-31	C#orbit-32	C#orbit-33	C#orbit-34	C#orbit-35	C#orbit-36	C#orbit-37	C#orbit-38	C#orbit-39	C#orbit-40	C#orbit-41	C#orbit-42	C#orbit-43	C#orbit-44	C#orbit-45	C#orbit-46	C#orbit-47	C#orbit-48	C#orbit-49	C#orbit-50	C#orbit-51	C#orbit-52	C#orbit-53	C#orbit-54	C#orbit-55	C#orbit-56	C#orbit-57	C#orbit-58	C#orbit-59	C#orbit-60	C#orbit-61	C#orbit-62	C#orbit-63	C#orbit-64	C#orbit-65	C#orbit-66	C#orbit-67	C#orbit-68	C#orbit-69	C#orbit-70	C#orbit-71	C#orbit-72	cD#class
1244	java.text.BreakIterator	10	3949	18	27	7485	6582	2411974	9	201	12532	20813	38	3872	41	32	47285	13815	18723	115781	6458156	3770561	418	1009794493	2	100970	16208	22840	7213	19596	34038	2557	14635279	12636396	7	129	55719	554	238594	7	481383	572813	26885	31	62596	5	11008	5214	4840	10323	5551	0	1187	282	923	2239150	10	16300	18833	24	5967	2926	24	106	191	266	11615	18762	50	30	3	1399	33	21	43
1245	java.text.CharacterIterator	12	1507	50	16	28245	3106	814612	115	155	7428	12821	56	170	43	6	293372	75388	10808	14150158	2150132	772222	6482	340323550	154	354810	62763	11577	74591	11276	17443	890	5200515	7979971	145	1755	45139	77893	82677	268	1656515	117858	50300	47	42772	9	24755	15370	534	1749	2182	111	2025	881	631	1820	82	15533	6341	10	24041	755	7	95	86	66	702	42	40	80	0	41	0	1	43
1246	java.text.CharacterIteratorFieldDelegate	5	3860	3	7	5899	2536	2423597	0	42	12508	5334	3	3743	3	4	24580	3835	11082	36953	6596210	1560154	0	1019184037	0	86023	13763	2586	3920	7928	6963	13	14863973	3177507	0	265	55493	101	43932	0	488023	413479	1360	0	16274	0	9214	4125	1219	85	274	0	247	313	22	2249384	0	16537	390	1	2943	2451	0	36	31	1	11284	3678	3	41	0	1256	0	1	43
1247	java.text.ChoiceFormat	12	3935	29	37	7902	3191	2399083	50	103	12373	31832	21	4028	98	51	45324	17445	14109	150234	6621659	1556247	1704	1002758940	55	102709	25419	17732	7136	9041	46500	109	14394488	19580486	15	378	59914	864	43047	134	479061	751297	83398	40	96513	0	10967	5614	1370	3318	314	86	265	923	198	2229104	160	16165	33553	9	7154	4028	0	40	70	48	11525	29523	52	252	0	1595	129	35	43
1248	java.text.CollationElementIterator	5	3835	2	8	5658	2529	2423291	0	14	12517	5381	1	3701	4	5	21164	3480	4892	27510	6621590	1586355	0	1019131231	0	85323	5215	93	3709	8013	7487	2	14914109	3230266	0	158	55761	70	17533	0	488750	360918	105	0	16784	0	9165	4152	1216	2603	34	0	170	93	0	2249012	0	16570	1664	0	2549	2455	0	8	7	14	11268	3713	2	14	0	1228	2	1	43
1249	java.text.CollationKey	7	3849	6	15	5869	1294	2414692	2	25	12466	14262	5	3744	14	14	23378	3255	1375	28559	6598687	717993	59	1013521571	0	85507	12691	3612	3771	3600	19564	29	14812702	8835820	1	8	55531	32	29799	0	487499	421884	15372	2	45291	0	9176	4230	6	25	289	0	251	231	75	2241039	4	16549	4872	1	3142	2570	0	11	0	0	11245	12270	11	50	0	1258	10	6	43
1250	java.text.CollationRules	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	43
1251	java.text.Collator	9	3960	15	21	7408	5329	2414653	9	199	12540	18167	26	3893	26	23	47012	12242	25896	113087	6467675	2929467	1641	1011372758	2	101153	23773	18830	6702	15551	27995	196	14628282	11060710	8	79	55819	451	234930	73	481376	597205	21704	23	54318	0	11001	5201	3593	3718	5623	4	1045	289	731	2241833	7	16300	12405	17	5942	3018	7	103	187	172	11629	16155	29	31	0	1412	20	13	43
1252	java.text.DateFormat	15	3937	43	62	8573	3383	2387703	58	79	12291	43477	107	4050	171	119	51127	21264	14786	180541	6582716	1554266	1703	995672912	45	101847	51154	21637	7603	9023	68691	833	14272764	26629176	93	380	58909	1774	37791	139	477591	770257	133837	152	131962	39	10994	6684	1565	9089	236	33	237	2084	320	2217940	178	16082	89517	60	7986	4453	63	12	63	176	11421	41321	332	167	8	1638	272	123	43
1253	java.text.DateFormatSymbols	8	4105	10	18	8561	5399	2429938	5	368	12345	14200	13	4200	19	19	57552	11231	26686	147970	6519828	2859071	1656	1014738253	1	101732	25658	11937	10276	14347	23965	56	14342054	8260447	2	117	46690	912	398267	221	457193	923025	8648	10	38311	0	11604	6041	3771	5268	16825	29	2169	343	740	2267553	7	16091	10442	8	7736	3041	0	227	243	338	11699	12679	17	336	0	1598	15	10	43
1254	java.text.DecimalFormat	13	3933	36	42	8103	3261	2395237	65	105	12359	35671	41	4027	119	61	47110	19048	14161	162887	6610759	1553789	1928	1000374111	75	102336	30146	20612	7278	9054	53028	230	14372455	21945219	45	392	59606	1140	43028	183	478739	749608	107311	65	108492	0	10967	5957	1401	3342	314	87	251	1253	257	2225286	195	16165	41293	20	7425	4176	14	40	74	50	11503	33343	102	256	0	1597	154	45	43
1255	java.text.DecimalFormatSymbols	9	4100	12	24	8563	5469	2425917	6	362	12329	18225	20	4191	26	32	57497	11799	26854	147959	6511595	2857703	1728	1012322378	1	101616	25955	15841	10285	14360	32020	181	14321879	10676434	4	116	46700	868	396408	219	457172	916653	12569	16	50605	0	11615	6047	3777	6622	16676	26	2168	360	961	2263393	8	16100	20642	16	7735	3049	1	220	232	487	11662	16853	30	325	0	1592	27	23	43
1256	java.text.DictionaryBasedBreakIterator	7	3891	3	18	7338	2592	2417605	0	15	12511	12974	3	3875	9	23	36830	5076	5164	119745	6672567	1585564	0	1014561510	0	101611	18236	2502	6530	8061	19955	4	14671024	7839572	0	182	60384	179	15168	0	481433	571948	1323	0	37682	0	10979	5509	1332	5259	29	0	189	590	10	2246660	0	16295	14664	1	5888	2517	0	4	10	30	11619	11274	9	15	0	1404	9	16	43
1257	java.text.DigitList	5	3903	4	6	5932	3729	2426838	0	189	12548	4079	6	3713	0	4	30052	5443	18768	25451	6444546	2193234	0	1020010746	0	85248	8951	3874	3962	11237	5368	22	14908545	2397106	0	74	51038	413	228801	0	488679	378477	0	0	12362	0	9208	3990	3532	0	5757	0	1192	67	205	2249110	0	16572	388	4	2637	0	0	121	181	0	11261	3691	0	0	0	1245	0	1	43
1258	java.text.DontCareFieldPosition	4	3831	0	6	5448	0	2424558	0	0	12516	4083	0	3705	0	4	16602	0	0	20671	6645463	0	0	1019953122	0	85426	4063	0	2968	0	5666	0	14915705	2407119	0	0	55922	0	0	0	488911	368483	0	0	12600	0	9163	4115	0	0	0	0	0	20	0	2249036	0	16558	393	0	2408	0	0	0	0	0	11270	3690	0	0	0	1240	0	1	43
1259	java.text.EntryPair	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	43
1260	java.text.FieldPosition	11	3851	20	35	6249	118	2398141	23	52	12377	30634	20	3827	71	51	33943	2074	64	44487	6589953	197	133	1003275466	13	85986	26270	81	4360	50	43736	25	14643632	19035842	19	20	55430	906	229	67	486484	497360	75622	20	97200	0	9167	4789	53	71	83	37	34	533	5	2223808	74	16401	32599	3	4150	349	4	1	43	28	11167	29351	65	171	0	1435	94	38	43
1261	java.text.Format	12	4077	28	38	7617	8962	2415785	26	432	12268	26827	67	4097	68	59	54850	24023	43980	79667	6407019	4447583	5970	1006610993	11	88309	17624	42589	8917	22550	37827	2548	14355681	16343122	33	518	41772	1529	437860	515	462969	806686	34137	98	81317	0	9907	4742	5403	9540	17216	53	2620	211	2349	2251976	26	16242	45711	78	5317	6270	20	274	301	277	11298	23636	67	418	16	1508	99	47	43
1262	java.text.MergeCollation	4	3825	0	6	5415	0	2424527	0	0	12526	4101	0	3687	0	4	15985	0	0	20627	6645381	0	0	1019930396	0	85400	4063	0	2968	0	5678	0	14938241	2429853	0	0	55870	0	0	0	489044	345770	0	0	12729	0	9125	4103	0	0	0	0	0	20	0	2248979	0	16580	393	0	2321	0	0	0	0	0	11264	3708	0	0	0	1222	0	1	43
1263	java.text.MessageFormat	9	3926	13	23	7782	2908	2410456	10	89	12463	20394	13	3964	35	26	42676	12870	12483	141731	6637544	1561130	504	1009863446	5	102312	27861	9987	7053	8763	27503	272	14531451	12516839	0	354	59887	550	43158	6	479970	681715	30907	18	60478	0	10994	5542	1333	2716	299	50	282	963	110	2240104	22	16210	14143	4	6783	3313	2	73	67	54	11626	18212	26	169	0	1495	35	14	43
1264	java.text.Normalizer	4	3857	2	4	5963	2457	2427470	0	60	12561	1560	1	3717	2	1	20399	3594	2453	93092	6589421	1499472	0	1021535668	0	85714	5293	71	4118	6869	1919	1	14916423	825111	0	2	55394	21	72429	0	488430	377678	157	0	3922	0	9073	4070	1192	52	802	0	1281	21	0	2253058	0	16583	112	0	2867	2405	0	68	30	0	11304	27	1	60	0	1220	0	0	43
1265	java.text.NumberFormat	17	3905	59	77	8131	3375	2379780	107	47	12314	51083	134	3964	296	143	47975	22161	13840	163165	6581579	1554696	2344	990875367	115	102503	30446	21810	7278	9231	82734	704	14281960	31371905	160	393	59576	1274	31789	85	478470	697976	194738	296	157178	20	10975	5789	1426	14868	137	14	212	1282	240	2209920	422	16136	118780	48	7513	4589	154	12	32	197	11433	48654	432	77	101	1535	503	129	43
1266	java.text.ParseException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	53335	57	16	75339	7240388	33	0	1024461159	0	86313	27741	0	7082	4	23899	0	12521940	6848493	0	2	65479	1073	2905	0	174699	2978563	3004	0	33624	0	12882	6624	0	25	34964	0	21	455	0	2610369	0	12448	16423	0	7427	30	0	281	0	244	11545	14684	0	1086	0	5773	10	25	43
1267	java.text.ParsePosition	10	3854	13	32	6256	70	2401941	10	52	12380	26852	12	3830	50	48	33943	1207	64	44487	6595376	67	63	1005669677	3	85986	26288	43	4360	31	38354	25	14659790	16664326	7	20	55430	919	229	15	486484	497745	49166	9	84842	0	9167	4797	15	53	83	37	34	533	5	2227468	35	16401	32343	1	4171	223	4	1	43	28	11170	25709	41	171	0	1436	73	37	43
1268	java.text.PatternEntry	5	3836	1	9	5644	15	2420831	0	0	12506	7889	0	3720	3	7	19131	250	0	32248	6635724	86	0	1017558834	0	85835	11334	0	3137	19	10761	0	14877683	4801665	0	0	55683	0	0	0	488415	390503	3782	0	24728	0	9168	4117	0	6	0	0	0	289	0	2245535	0	16552	673	0	2753	39	0	0	0	0	11262	7356	0	0	0	1255	3	2	43
1269	java.text.RBCollationTables	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	43
1270	java.text.RBTableBuilder	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	43
1271	java.text.RuleBasedBreakIterator	7	3891	3	18	7338	2592	2417605	0	15	12511	12974	3	3875	9	23	36830	5076	5164	119745	6672567	1585564	0	1014561510	0	101611	18236	2502	6530	8061	19955	4	14671024	7839572	0	182	60384	179	15168	0	481433	571948	1323	0	37682	0	10979	5509	1332	5259	29	0	189	590	10	2246660	0	16295	14664	1	5888	2517	0	4	10	30	11619	11274	9	15	0	1404	9	16	43
1272	java.text.RuleBasedCollationKey	4	3827	0	6	5432	0	2424534	0	0	12522	4097	0	3692	0	4	16236	0	0	20861	6644267	0	0	1019936764	0	85401	5264	0	2963	0	5652	0	14931913	2423480	0	0	55845	0	0	0	489008	352148	0	0	12694	0	9126	4104	0	0	0	0	0	45	0	2248987	0	16577	391	0	2346	0	0	0	0	0	11263	3706	0	0	0	1226	0	1	43
1273	java.text.RuleBasedCollator	8	3892	9	19	7368	2742	2413865	2	20	12509	16704	14	3879	20	20	37101	8963	5254	120049	6666500	1584176	131	1012160057	0	101669	20626	7686	6558	8449	23495	85	14650214	10227349	1	182	60354	244	17796	5	481357	581312	18737	4	49714	2	10978	5446	1337	2692	40	0	190	621	49	2243171	4	16297	9939	7	5942	2909	6	12	16	16	11622	14752	19	18	0	1408	17	10	43
1274	java.text.SimpleDateFormat	14	3945	37	54	8580	3315	2391536	53	85	12296	39654	73	4073	139	99	52026	19380	15189	180574	6588864	1552787	1591	998055125	45	101807	51206	21121	7603	8846	61901	501	14288505	24265663	67	427	58925	1729	40225	186	477602	787381	111307	110	119871	12	10994	6780	1563	6440	273	38	238	2079	278	2221683	159	16082	72838	37	7991	4259	31	20	61	130	11431	37600	228	190	0	1671	212	100	43
1275	java.text.StringCharacterIterator	4	3836	2	4	5592	2529	2427109	0	16	12528	1555	1	3696	2	1	19429	3480	4892	25685	6627112	1586355	0	1021539451	0	85271	5194	93	3517	8013	1854	2	14941482	818226	0	158	55767	70	20056	0	488955	351222	105	0	4467	0	9163	4139	1216	80	46	0	176	87	0	2252688	0	16576	112	0	2358	2449	0	10	8	0	11275	27	1	16	0	1220	0	0	43
1276	java.text.spi.BreakIteratorProvider	6	3895	2	13	7159	69	2418969	0	8	12499	11592	1	3899	6	13	33703	1772	40	114840	6695641	1386	0	1015399055	0	101915	19659	55	5992	192	16306	0	14656560	6994537	0	0	60460	0	443	0	481431	604559	7418	0	33272	0	10941	5407	3	13	28	0	5	538	8	2246932	0	16299	4591	0	5822	194	0	0	0	0	11602	11040	3	24	0	1437	6	6	44
1277	java.text.spi.CollatorProvider	6	3894	2	13	7168	68	2418965	0	8	12499	11594	1	3896	6	13	33611	1780	32	114943	6696957	1384	0	1015396485	0	101825	18363	56	6012	190	16323	0	14659133	6997109	0	0	60468	0	443	0	481420	601987	7420	0	33262	0	10948	5418	2	12	28	0	5	533	8	2246923	0	16301	4588	0	5830	192	0	0	0	0	11604	11046	3	24	0	1432	6	6	44
1278	java.text.spi.DateFormatProvider	6	3900	2	13	7165	74	2419007	0	8	12496	11574	1	3918	6	13	34594	1773	79	113176	6699110	1406	0	1015421655	0	102066	16226	58	5995	207	16499	0	14634325	6971966	0	1	60636	0	443	0	481217	627140	7400	0	33010	0	10958	5385	4	10	28	0	5	389	8	2247012	0	16258	4579	0	5998	212	0	0	0	0	11630	11025	3	24	0	1461	6	6	44
1279	java.text.spi.DateFormatSymbolsProvider	6	3893	2	13	7313	67	2418961	0	8	12500	11594	1	3894	6	13	35064	1925	24	126119	6697590	1383	0	1015392379	0	101687	18159	53	6118	188	16024	0	14663537	7001212	0	0	60355	0	443	0	481116	597867	7423	0	32964	0	10949	5562	3	12	28	0	5	674	8	2246922	0	16304	4591	0	6139	189	0	0	0	0	11602	11043	3	24	0	1431	6	6	44
1280	java.text.spi.DecimalFormatSymbolsProvider	6	3894	2	13	7312	68	2418966	0	8	12498	11590	1	3898	6	13	35066	1924	32	125964	6697667	1385	0	1015396238	0	101842	18156	52	6109	189	16023	0	14659688	6997352	0	0	60351	0	443	0	481116	601736	7420	0	32954	0	10949	5563	4	12	28	0	5	673	8	2246929	0	16297	4591	0	6136	192	0	0	0	0	11603	11037	3	24	0	1437	6	6	44
1281	java.text.spi.NumberFormatProvider	6	3902	2	13	7139	76	2419027	0	8	12497	11568	1	3925	6	13	34129	1747	95	112916	6698975	1420	0	1015429341	0	102091	16291	58	5985	214	16520	0	14626696	6964315	0	1	60636	0	443	0	481283	634771	7394	0	33037	0	10927	5363	5	10	28	0	5	373	8	2247065	0	16235	4576	0	5949	218	0	0	0	0	11640	11019	3	24	0	1470	6	6	44
1282	java.util.AbstractCollection	9	3980	10	26	6252	4966	2415610	4	229	12550	18506	4	3955	50	26	48333	7179	68579	41606	6350471	2910487	72	1011418925	1	88167	27186	200	3510	15586	26681	2391	14646450	11052826	0	422	49474	289	279383	0	483624	582476	23598	0	57336	1	9198	4636	2347	19771	6303	0	923	634	112	2243551	20	16383	12349	0	3271	5059	0	142	173	850	11500	15403	20	295	24	1371	52	8	45
1283	java.util.AbstractList	12	4011	21	45	6660	10081	2409722	12	309	12520	25472	28	3975	118	62	58581	15023	74750	57972	6220878	6005165	2555	1007435512	5	86531	45849	5748	4551	31555	39815	12049	14579543	15036651	1	360	47727	784	369650	116	482269	601162	43836	18	77795	7	9533	4530	4777	45355	7195	8	1326	1074	648	2239962	68	16320	31343	10	3600	10065	27	208	259	1432	11514	19841	102	352	70	1368	151	36	45
1284	java.util.AbstractMap	13	4002	27	51	8246	7445	2402958	35	315	12575	32081	9	3934	174	68	69660	10532	77100	123166	6239390	4414501	160	1003416003	35	87754	70063	339	6954	22037	57673	7099	14576159	19016119	0	337	51330	3987	348571	55	481261	579657	83560	0	97336	3	10988	4836	3542	51939	6517	30	2496	2316	456	2231807	210	16349	33224	2	5299	7449	0	301	201	2133	11565	27437	72	329	126	1329	231	36	45
1285	java.util.AbstractQueue	15	3957	50	55	7058	7568	2394474	112	263	12537	39500	33	3902	248	62	51944	13478	68731	100173	6298595	4491521	402	998606383	182	88048	41909	20503	4241	23724	59144	7262	14564397	23757143	28	430	48511	3772	257378	180	481667	558224	152361	56	122464	3	9205	4507	3599	46955	5199	75	879	1398	358	2223986	504	16394	30023	10	5097	7682	48	188	156	1989	11489	34628	90	355	144	1317	278	22	45
1286	java.util.AbstractSequentialList	9	4016	10	26	6393	9965	2421558	2	328	12561	13563	14	3972	36	32	56398	12966	74552	43717	6252760	6009220	2447	1014626981	0	86407	28108	475	4309	31507	21482	12013	14664826	7871187	1	353	48239	618	394455	109	482883	578492	5606	4	40873	5	9527	4597	4753	20331	8012	12	1376	523	573	2251543	6	16336	17442	4	3138	9732	0	242	291	632	11555	8235	42	364	9	1355	37	18	45
1287	java.util.AbstractSet	12	4026	26	40	7815	7721	2408044	30	348	12602	27895	24	3987	122	44	75981	16284	83937	105308	6234422	4380369	759	1005873066	25	88203	51324	12752	5768	22805	42593	7150	14567629	16599397	10	436	50905	2928	397545	51	480575	619627	65754	20	84729	3	10928	4788	3553	32594	8435	15	2288	1841	1004	2237338	130	16313	21718	7	4814	7834	30	336	260	1477	11657	23434	63	383	60	1341	131	16	45
1288	java.util.ArrayDeque	9	4193	20	16	7464	13413	2437285	13	686	12486	10369	42	4195	17	12	58860	24734	114704	74880	6206587	7385386	9227	1017147162	1	90294	12914	23965	7612	37684	13629	8234	14425806	5939758	26	642	34660	1234	711934	770	460127	860002	3972	22	29767	9	9952	4671	8445	5228	24795	108	3383	43	1666	2275805	0	16221	6631	25	4786	9680	14	466	628	231	11668	5188	17	555	0	1438	9	3	45
1289	java.util.ArrayList	12	4245	40	26	7831	20760	2433032	54	819	12416	15715	99	4291	40	27	69660	40521	130752	83569	6056564	11320860	31745	1014004035	31	88626	42772	52099	8702	57858	21386	14278	14331525	9093116	127	782	32868	1582	826359	1961	458607	925117	12635	102	45530	17	10300	4860	14318	15500	26045	201	3812	462	2754	2272905	6	16141	14744	84	5050	12643	32	505	841	507	11658	9191	49	683	4	1517	31	12	45
1290	java.util.Arrays	5	3884	4	6	5915	3764	2425598	1	86	12558	4104	2	3748	5	2	31125	5587	27143	29327	6546159	2251260	1202	1019948588	0	86825	17910	1355	4098	11574	5062	12	14867250	2423743	0	257	54721	339	104916	42	488055	415069	1471	1	12617	0	9553	4222	1195	103	1434	1	610	56	45	2252268	1	16561	222	0	2653	4887	0	44	37	5	11345	1263	2	89	0	1228	1	0	45
1291	java.util.BitSet	5	4045	5	5	7113	4955	2439701	1	366	12391	2519	5	3987	2	2	43782	7280	25390	70209	6494626	2842550	1097	1021705931	0	87525	7260	2436	7607	14056	3121	22	14636026	1256423	0	101	42126	908	402833	164	464794	675008	75	2	5575	0	9875	4633	3752	112	17152	27	2410	30	83	2273843	0	16396	206	2	4297	2164	0	252	235	0	11361	1100	0	300	0	1370	1	0	45
1292	java.util.Calendar	17	4229	69	67	9575	12304	2401416	124	515	12129	45300	223	4515	217	116	73559	49352	93200	163904	6293098	5124274	17330	995927474	135	104296	85116	77957	11866	27686	72490	4926	13808549	26992817	250	623	44856	1383	525806	955	451634	1257031	149869	467	129868	100	11692	6828	6668	30158	18279	52	2987	517	3961	2243085	229	15766	84926	177	9669	12726	148	290	348	1431	11637	41123	461	526	31	1936	271	111	45
1293	java.util.Collection	82	1768	3036	285	165620	31524	726173	71352	4702	6795	100814	11985	733	4854	369	622457	3018975	64854	92368480	2158457	904090	904581	287302718	1194928	551176	142030	304289	497787	31985	483894	57212	4277095	57504254	342440	13146	29446	4718373	18232	101134	1505478	386707	3591560	87933	336657	10180	92894	127254	13935	24604	798	80154	20472	10173	14842	2567	84283	13600	249255	7796	153987	24461	3077	2895	5923	3335	752	4312	15807	4541	55	309	2348	213	45
1294	java.util.Collections	15	4131	69	36	8144	25847	2414764	159	596	12555	22553	155	4121	110	31	84639	50602	123560	87767	6036654	14545429	73541	1009101277	191	87334	47427	55641	7719	75954	34847	32966	14476870	13368675	380	1071	49321	2687	647789	2946	479421	716519	68869	199	66799	70	11279	5413	11417	9252	12238	93	3717	812	2722	2251904	185	16239	20759	49	4884	26656	40	492	468	235	11716	9596	195	630	2	1392	44	10	45
1295	java.util.Comparator	16	2649	76	44	17678	7018	1648274	186	138	11093	29707	172	1367	162	40	56651	64906	19479	6791826	4151151	4219272	6636	699379508	275	97576	50710	40793	39019	28112	56642	8300	10524788	18768759	364	865	37602	51164	1743	502	1796808	224934	136868	300	101575	62	7773	4032	304	18938	87	203	365	2563	225	754614	290	18901	26399	66	26009	6812	125	57	125	121	5110	11177	212	225	18	90	95	13	45
1296	java.util.ConcurrentModificationException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	53098	57	16	76272	7245708	33	0	1024317125	0	87293	18166	0	7051	4	23906	0	12630574	6964331	0	2	65401	1077	2905	0	181638	2868259	3000	0	33899	0	12882	6640	0	25	34939	0	21	440	0	2603334	0	12460	16410	0	7338	30	0	306	0	269	11892	15026	0	1061	0	5414	10	25	45
1297	java.util.Currency	9	4044	7	29	8485	1613	2420021	1	161	12258	21961	9	4228	28	46	52462	5927	4483	150764	6702239	670562	148	1009924800	0	102264	35326	3695	9669	3299	37698	313	14252855	13024439	0	28	51971	410	167859	4	456790	956250	18449	3	62252	1	11562	6408	29	2960	10786	2	1191	761	450	2259743	3	16046	32233	2	7850	3198	4	112	11	306	11624	20724	30	339	0	1652	44	39	45
1298	java.util.CurrencyData	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	45
1299	java.util.Date	28	4099	284	94	9444	16709	2357789	1821	503	12064	84516	603	4221	715	137	73606	102077	55482	119210	6246010	6047240	74787	970452697	8049	87552	100594	213867	11629	33120	115254	4153	13905820	51781717	3588	750	40414	3847	429889	3173	458109	975725	809479	2364	258397	132	10097	6670	9156	16023	16660	103	2677	1891	7359	2196206	3789	16110	82883	380	8664	14647	167	261	343	942	11174	79456	1169	609	2	1642	732	103	45
1300	java.util.Deque	8	1452	10	18	11099	153	818017	7	14	6894	9531	6	226	27	16	348601	17699	460	4836569	2152887	2094	75	342843908	2	148874	11393	228	26937	153	30908	26	5122728	5518400	3	159	29505	7943	311	18	1659471	194784	13695	3	38681	0	8518	855	5	174	9	2	53	1214	21	5256	18	14165	13690	0	8691	247	3	7	1	18	333	855	12	19	0	70	24	5	45
1301	java.util.Dictionary	5	3889	2	8	6013	2447	2424614	0	96	12500	5381	1	3768	4	5	30443	3489	4723	41072	6521722	1484675	0	1019231916	0	85713	22888	89	3742	7732	7176	0	14835334	3149026	0	5	53319	113	117229	0	486947	442604	115	0	16123	0	9189	4139	1177	2505	2194	0	377	722	4	2250267	0	16538	1620	0	3052	2389	0	66	46	96	11292	3747	2	96	0	1251	2	1	45
1302	java.util.DuplicateFormatFlagsException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	53008	57	16	74440	7243091	33	0	1024228854	0	87313	18166	0	7049	4	23926	0	12712078	7048821	0	2	65401	1077	2905	0	184510	2785935	3000	0	34491	0	12882	6620	0	25	34920	0	21	440	0	2600788	0	12460	16410	0	6860	30	0	325	0	288	12158	15292	0	1042	0	5148	10	25	45
1303	java.util.EmptyStackException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	53098	57	16	76272	7245708	33	0	1024317125	0	87293	18166	0	7051	4	23906	0	12630574	6964331	0	2	65401	1077	2905	0	181638	2868259	3000	0	33899	0	12882	6640	0	25	34939	0	21	440	0	2603334	0	12460	16410	0	7338	30	0	306	0	269	11892	15026	0	1061	0	5414	10	25	45
1304	java.util.EnumMap	10	4245	24	21	8625	13694	2434327	15	782	12438	14351	62	4298	23	20	76369	27434	133439	98083	6150534	7287758	9391	1014833784	0	89670	23617	33472	10395	36136	22365	8633	14310232	8258254	41	932	38271	2281	805744	845	458608	959961	9956	23	40810	21	11743	5282	8650	8820	25973	136	4999	130	2381	2272640	0	16181	10556	48	5577	9841	22	559	759	439	11651	9196	34	665	0	1536	13	8	45
